datasets,doi,journal,search_term,title,url
dataset-612,10.5194/acp-19-11413-2019,Atmospheric Chemistry and Physics,NEXRAD,"Observations and hypotheses related to low to middle free tropospheric aerosol, water vapor and altocumulus cloud layers within convective weather regimes: a SEAC4RS case study",http://dx.doi.org/10.5194/acp-19-11413-2019
dataset-612,10.1080/02626667.2019.1642477,"{'id': 'jour.1137340', 'title': 'Hydrological Sciences Journal'}",NEXRAD,Simulating sub-daily hydrological process with SWAT: a review,
dataset-612,10.5194/amt-2019-288,Atmospheric Measurement Techniques Discussions,NEXRAD,Monitoring the differential reflectivity and receiver calibration for the German polarimetric weather radar network,http://dx.doi.org/10.5194/amt-2019-288
dataset-612,10.1175/jamc-d-18-0038.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Keys to Differentiating between Small- and Large-Drop Icing Conditions in Continental Clouds Keys to Differentiating between Small- and Large-Drop Icing Conditions in Continental Clouds,
dataset-612,10.1016/j.jhydrol.2019.06.064,"{'id': 'jour.1126746', 'title': 'Journal of Hydrology'}",NEXRAD,An Evaluation of Weather Radar Adjustment Algorithms Using Synthetic Data,
dataset-612,10.1175/bams-d-18-0166.1,Bulletin of the American Meteorological Society,NEXRAD,"An overview of using weather radar for climatological studies: Successes, challenges and potential. An overview of using weather radar for climatological studies: Successes, challenges and potential.",http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-18-0166.1
dataset-612,10.1007/s11069-019-03723-z,"{'id': 'jour.1050117', 'title': 'Natural Hazards'}",NEXRAD,"Evaluating the use of bias-corrected radar rainfall data in three flood events in Samsun, Turkey",
dataset-612,10.1029/2018rg000627,"{'id': 'jour.1030486', 'title': 'Reviews of Geophysics'}",NEXRAD,Global Isotope Hydrogeology―Review,
dataset-612,10.1016/j.atmosres.2019.04.010,"{'id': 'jour.1031343', 'title': 'Atmospheric Research'}",NEXRAD,Inter-comparison of reflectivity measurements between GPM DPR and NEXRAD radars,
dataset-612,10.1175/mwr-d-18-0388.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,"Interactions Between a Nocturnal MCS and the Stable Boundary Layer, as Observed by an Airborne Compact Raman Lidar During PECAN Interactions Between a Nocturnal MCS and the Stable Boundary Layer, as Observed by an Airborne Compact Raman Lidar During PECAN",
dataset-612,10.1109/tap.2019.2921006,"{'id': 'jour.1284594', 'title': 'IEEE Transactions on Antennas and Propagation'}",NEXRAD,Realistic Rain Model for the Estimation of the Rainfall Rate From Radar Measurements,
dataset-612,10.1109/jstars.2019.2926058,"{'id': 'jour.1137583', 'title': 'IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing'}",NEXRAD,Comparison of Satellite Passive Microwave With Modeled Snow Water Equivalent Estimates in the Red River of the North Basin,
dataset-612,10.23919/eusipco.2019.8902510,"{'id': 'jour.1284410', 'title': '2015 23rd European Signal Processing Conference (EUSIPCO)'}",NEXRAD,An Adversarial Super-Resolution Remedy for Radar Design Trade-offs,
dataset-612,10.1007/s10661-019-7746-z,"{'id': 'jour.1095684', 'title': 'Environmental Monitoring and Assessment'}",NEXRAD,"Spatial appraisal of flood risk assessment and evaluation using integrated hydro-probabilistic approach in Panjkora River Basin, Pakistan",
dataset-612,10.1111/maps.13368,"{'id': 'jour.1294922', 'title': 'Meteoritics and Planetary Science'}",NEXRAD,"The Hamburg meteorite fall: Fireball trajectory, orbit, and dynamics",
dataset-612,10.1002/rse2.101,Remote Sensing in Ecology and Conservation,NEXRAD,Detecting bird movements with L‐band avian radar and S‐band dual‐polarization Doppler weather radar,https://zslpublications.onlinelibrary.wiley.com/doi/pdf/10.1002/rse2.101
dataset-612,10.3390/hydrology6030077,"{'id': 'jour.1151471', 'title': 'Hydrology'}",NEXRAD,"Hydrological hazard estimation for the municipality of Yautepec de Zaragoza, Morelos, Mexico",
dataset-612,10.5194/hess-23-3423-2019,Hydrology and Earth System Sciences,NEXRAD,Global sinusoidal seasonality in precipitation isotopes,http://dx.doi.org/10.5194/hess-23-3423-2019
dataset-612,10.3390/w11081703,Water,NEXRAD,The Role of the Spatial Distribution of Radar Rainfall on Hydrological Modeling for an Urbanized River Basin in Japan,http://dx.doi.org/10.3390/w11081703
dataset-612,10.5194/hess-2019-427,Hydrology and Earth System Sciences Discussions,NEXRAD,"The accuracy of weather radar in heavy rain: a comparative study for Denmark, the Netherlands, Finland and Sweden",http://dx.doi.org/10.5194/hess-2019-427
dataset-612,10.5194/wes-2019-43,Wind Energy Science Discussions,NEXRAD,RADAR-Derived Precipitation Climatology for Wind Turbine Blade Leading Edge Erosion,http://dx.doi.org/10.5194/wes-2019-43
dataset-612,10.3389/fmars.2019.00440,Frontiers in Marine Science,NEXRAD,Ocean FAIR Data Services,http://dx.doi.org/10.3389/fmars.2019.00440
dataset-612,10.3390/data4030118,Data,NEXRAD,"A Rainfall Data Intercomparison Dataset of RADKLIM, RADOLAN, and Rain Gauge Data for Germany",http://dx.doi.org/10.3390/data4030118
dataset-612,10.20965/jdr.2019.p0811,"{'id': 'jour.1139266', 'title': 'Journal of Disaster Research'}",NEXRAD,X-MP Radar for Developing a Lahar Rainfall Threshold for the Merapi Volcano Using a Bayesian Approach,
dataset-612,10.3390/rs11151805,Remote Sensing,NEXRAD,"Dissecting Performances of PERSIANN-CDR Precipitation Product over Huai River Basin, China",http://dx.doi.org/10.3390/rs11151805
dataset-612,10.1175/mwr-d-18-0019.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,On the realism of the rain microphysics representation of a squall line in the WRF model. Part II: Sensitivity studies on the rain Drop Size Distributions On the realism of the rain microphysics representation of a squall line in the WRF model. Part II: Sensitivity studies on the rain Drop Size Distributions,
dataset-612,10.1007/s12040-019-1142-5,"{'id': 'jour.1136531', 'title': 'Journal of Earth System Science'}",NEXRAD,Factors controlling stable isotopes variability in precipitation in Syria: Statistical analysis approach,
dataset-612,10.1175/mwr-d-18-0018.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,On the realism of the rain microphysics representation of a squall line in the WRF model. Part I: Evaluation with multi-frequency cloud radar Doppler spectra observations On the realism of the rain microphysics representation of a squall line in the WRF model. Part I: Evaluation with multi-frequency cloud radar Doppler spectra observations,
dataset-612,10.1016/j.catena.2019.02.003,"{'id': 'jour.1137268', 'title': 'Catena'}",NEXRAD,"CoBAGNPS: A toolbox for simulating water and sediment control basin, WASCoB through AGNPS model",
dataset-612,10.1175/mwr-d-18-0157.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Impact of Gulfstream-IV Dropsondes on Tropical Cyclone Prediction in a Regional OSSE System Impact of Gulfstream-IV Dropsondes on Tropical Cyclone Prediction in a Regional OSSE System,
dataset-612,10.1175/waf-d-19-0025.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,A Regime Based Evaluation of Southern and Northern Great Plains Warm-Season Precipitation Events in WRF A Regime Based Evaluation of Southern and Northern Great Plains Warm-Season Precipitation Events in WRF,
dataset-612,10.1007/s10113-019-01512-9,"{'id': 'jour.1051354', 'title': 'Regional Environmental Change'}",NEXRAD,"Impact of urbanization on basin hydrology: a case study of the Malir Basin, Karachi, Pakistan",
dataset-612,10.1175/jamc-d-18-0300.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Development of near-cloud turbulence diagnostics based on a convective gravity-wave drag parameterization Development of near-cloud turbulence diagnostics based on a convective gravity-wave drag parameterization,
dataset-612,10.1175/jamc-d-19-0011.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Estimation of Atlantic Tropical Cyclone Rainfall Frequency in the USA Estimation of Atlantic Tropical Cyclone Rainfall Frequency in the USA,
dataset-612,10.1175/mwr-d-18-0403.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,"Assimilation of Radar Radial Velocity, Reflectivity, and Pseudo–Water Vapor for Convective-Scale NWP in a Variational Framework Assimilation of Radar Radial Velocity, Reflectivity, and Pseudo–Water Vapor for Convective-Scale NWP in a Variational Framework",
dataset-612,10.1175/bams-d-18-0001.1,Bulletin of the American Meteorological Society,NEXRAD,Precipitation and fatal motor vehicle crashes: continental analysis with high-resolution radar data Precipitation and fatal motor vehicle crashes: continental analysis with high-resolution radar data,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-18-0001.1
dataset-612,10.1016/j.jhydrol.2019.06.019,"{'id': 'jour.1126746', 'title': 'Journal of Hydrology'}",NEXRAD,Correcting GPM IMERG precipitation data over the Tianshan Mountains in China,
dataset-612,10.1175/jhm-d-18-0218.1,Journal of Hydrometeorology,NEXRAD,Bayesian assimilation of multiscale precipitation data and sparse ground gauge observations in mountainous areas Bayesian assimilation of multiscale precipitation data and sparse ground gauge observations in mountainous areas,http://journals.ametsoc.org/doi/pdf/10.1175/JHM-D-18-0218.1
dataset-612,10.1111/maps.13346,Meteoritics and Planetary Science,NEXRAD,82nd Annual Meeting of The Meteoritical Society (2019),https://onlinelibrary.wiley.com/doi/pdf/10.1111/maps.13346
dataset-612,10.1016/j.jhydrol.2019.05.072,"{'id': 'jour.1126746', 'title': 'Journal of Hydrology'}",NEXRAD,Improving Flood Forecasting Using Conditional Bias-Penalized Ensemble Kalman Filter,
dataset-612,10.1002/hyp.13524,"{'id': 'jour.1043737', 'title': 'Hydrological Processes'}",NEXRAD,Investigating hydrologic responses to spatio‐temporal characteristics of storms using a Dynamic Moving Storm generator,
dataset-612,10.1175/bams-d-19-0001.1,"{'id': 'jour.1053654', 'title': 'Bulletin of the American Meteorological Society'}",NEXRAD,Our skill in modeling mountain rain and snow is bypassing the skill of our observational networks Our skill in modeling mountain rain and snow is bypassing the skill of our observational networks,
dataset-612,10.1007/s41324-019-00280-2,"{'id': 'jour.1153043', 'title': 'Spatial Information Research'}",NEXRAD,Mapping and analysis of flood scenarios using numerical models and GIS techniques,
dataset-612,10.5194/acp-2019-611,Atmospheric Chemistry and Physics Discussions,NEXRAD,A new look at the environmental conditions favorable to secondary ice production,http://dx.doi.org/10.5194/acp-2019-611
dataset-612,10.3390/w11081540,Water,NEXRAD,Random Forest Ability in Regionalizing Hourly Hydrological Model Parameters,http://dx.doi.org/10.3390/w11081540
dataset-612,10.3390/w11071459,Water,NEXRAD,"Evaluation of the GPM IMERG v5 and TRMM 3B42 v7 Precipitation Products in the Yangtze River Basin, China",https://www.mdpi.com/2073-4441/11/7/1459/pdf
dataset-612,10.5194/hess-23-2915-2019,Hydrology and Earth System Sciences,NEXRAD,Performance of bias-correction schemes for CMORPH rainfall estimates in the Zambezi River basin,https://www.hydrol-earth-syst-sci.net/23/2915/2019/hess-23-2915-2019.pdf
dataset-612,10.5194/nhess-2019-226,Natural Hazards and Earth System Sciences Discussions,NEXRAD,"Hydro-meteorological reconstruction and geomorphological impact assessment of the October, 2018 catastrophic flash flood at Sant Llorenç, Mallorca (Spain)",https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-226/nhess-2019-226.pdf
dataset-612,10.1007/s12237-019-00592-4,"{'id': 'jour.1295073', 'title': 'Chesapeake Science'}",NEXRAD,"Hurricane Irma’s Impact on Water Quality and Phytoplankton Communities in Biscayne Bay (Florida, USA)",
dataset-612,10.5194/gmd-12-2679-2019,Geoscientific Model Development Discussions,NEXRAD,Regionally refined test bed in E3SM atmosphere model version 1 (EAMv1) and applications for high-resolution modeling,https://www.geosci-model-dev.net/12/2679/2019/gmd-12-2679-2019.pdf
dataset-612,10.1175/jtech-d-18-0226.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,A Simple Hybrid Technique to Reduce Bias of Copolar Correlation Coefficient Estimates A Simple Hybrid Technique to Reduce Bias of Copolar Correlation Coefficient Estimates,
dataset-612,10.30837/rt.2019.2.197.02,Radiotechnics,NEXRAD,Обгрунтування процедур огляду простору спостереження при системному підході до побудови радіолокаційної системи моніторингу атмосфери,http://rt.nure.ua/article/download/172729/172501
dataset-612,10.1080/07011784.2019.1601598,"{'id': 'jour.1138029', 'title': 'Canadian Water Resources Journal / Revue canadienne des ressources hydriques'}",NEXRAD,An overview of river flood forecasting procedures in Canadian watersheds,
dataset-612,10.2166/hydro.2019.048,Journal of Hydroinformatics,NEXRAD,"Facilitating radar precipitation data processing, assessment and analysis: A GIS-compatible python approach",https://iwaponline.com/jh/article-pdf/doi/10.2166/hydro.2019.048/566209/jh2019048.pdf
dataset-612,10.1016/j.envsoft.2019.03.008,"{'id': 'jour.1134509', 'title': 'Environmental Modelling & Software'}",NEXRAD,A pilot infrastructure for searching rainfall metadata and generating rainfall product using the big data of NEXRAD,
dataset-612,10.1007/s10661-019-7542-9,"{'id': 'jour.1095684', 'title': 'Environmental Monitoring and Assessment'}",NEXRAD,Estimating the daily pollen concentration in the atmosphere using machine learning and NEXRAD weather radar data,
dataset-612,10.1016/j.jhydrol.2019.04.081,"{'id': 'jour.1126746', 'title': 'Journal of Hydrology'}",NEXRAD,Precipitation Frequency Analysis from Remotely Sensed Datasets: A Focused Review,
dataset-612,10.1016/j.jhydrol.2019.04.061,"{'id': 'jour.1126746', 'title': 'Journal of Hydrology'}",NEXRAD,Short time precipitation estimation using weather radar and surface observations: with rainfall displacement information integrated in a stochastic manner,
dataset-612,10.1109/csqrwc.2019.8799254,"{'id': 'jour.1339123', 'title': '2018 Cross Strait Quad-Regional Radio Science and Wireless Technology Conference (CSQRWC)'}",NEXRAD,Analysis of Missing Cloud Echoes in Atmospheric Duct,
dataset-612,10.1109/igarss.2019.8898840,"{'id': 'jour.1222153', 'title': '2012 IEEE International Geoscience and Remote Sensing Symposium'}",NEXRAD,Classifying Meteorological Echoes in Weather Radar Images with Transfer Learning,
