datasets,doi,journal,search_term,title,url
dataset-622,10.1007/s10291-019-0928-x,"{'id': 'jour.1136132', 'title': 'GPS Solutions'}",SLR,Initial assessment of BDS-3 preliminary system signal-in-space range error,
dataset-622,10.1016/j.foodchem.2019.125428,"{'id': 'jour.1086261', 'title': 'Food Chemistry'}",SLR,High-resolution mass spectrometry-based selection of peanut peptide biomarkers considering food processing and market type variation,
dataset-622,10.1002/jctb.6222,"{'id': 'jour.1097496', 'title': 'Journal of Chemical Technology & Biotechnology'}",SLR,A successful strategy for start‐up of a laboratory‐scale UASB reactor treating sulfate‐rich sugar cane vinasse,
dataset-622,10.1111/dom.13863,"{'id': 'jour.1020801', 'title': 'Diabetes Obesity and Metabolism'}",SLR,Systematic literature review and network meta‐analysis of sodium‐glucose co‐transporter inhibitors vs metformin as add‐on to insulin in type 1 diabetes,
dataset-622,10.1136/annrheumdis-2019-215694,Annals of the Rheumatic Diseases,SLR,EULAR points to consider for the use of big data in rheumatic and musculoskeletal diseases,https://ard.bmj.com/content/annrheumdis/early/2019/07/07/annrheumdis-2019-215694.full.pdf
dataset-622,10.1136/annrheumdis-2019-215882,"{'id': 'jour.1017226', 'title': 'Annals of the Rheumatic Diseases'}",SLR,2019 update of EULAR recommendations for vaccination in adult patients with autoimmune inflammatory rheumatic diseases,
dataset-622,10.1016/j.ins.2019.08.004,"{'id': 'jour.1119728', 'title': 'Information Sciences'}",SLR,Cross-Resolution Face Recognition with Pose Variations via Multilayer Locality-Constrained Structural Orthogonal Procrustes Regression,
dataset-622,10.1016/j.neucom.2019.09.059,"{'id': 'jour.1128607', 'title': 'Neurocomputing'}",SLR,3D Sign Language Recognition with Joint Distance and Angular Coded Color Topographical Descriptor on a 2 – Stream CNN,
dataset-622,10.1016/j.geomorph.2019.106896,"{'id': 'jour.1044680', 'title': 'Geomorphology'}",SLR,Runoff characteristics and soil erosion dynamic processes on four typical engineered landforms of coalfields: An in-situ simulated rainfall experimental study,
dataset-622,10.1016/j.engappai.2019.103312,"{'id': 'jour.1327445', 'title': 'Engineering Applications of Artificial Intelligence'}",SLR,The application of machine learning techniques for driving behavior analysis: A conceptual framework and a systematic literature review,
dataset-622,10.1016/j.earscirev.2019.103004,"{'id': 'jour.1052623', 'title': 'Earth-Science Reviews'}",SLR,The Mediterranean and Black Sea Marine System: An overview of its physico-geographic and oceanographic characteristics,
dataset-622,10.1016/j.anbehav.2019.10.022,"{'id': 'jour.1017997', 'title': 'Animal Behaviour'}",SLR,"Collective displays as signals of relative colony size: meat ants, Iridomyrmex purpureus, are economical with the truth",
dataset-622,10.1136/annrheumdis-2019-215672,Annals of the Rheumatic Diseases,SLR,2018 Update of the EULAR recommendations for the management of large vessel vasculitis,https://ard.bmj.com/content/annrheumdis/early/2019/07/12/annrheumdis-2019-215672.full.pdf
dataset-622,10.1016/j.powtec.2019.11.031,"{'id': 'jour.1131466', 'title': 'Powder Technology'}",SLR,Kinetic theory for multi-particulate flow: Description of granular flow with rotary movement of particles,
dataset-622,10.1007/978-3-030-26528-1,,SLR,"The Construction Industry in the Fourth Industrial Revolution, Proceedings of 11th Construction Industry Development Board (CIDB) Postgraduate Research Conference",
dataset-622,10.1007/978-981-13-8743-2,,SLR,"WCFS2019, Proceedings of the World Conference on Floating Solutions",
dataset-622,10.1007/978-981-15-0291-0_198,,SLR,"On the Control of Saltwater Intrusion: A Case Study for Binh Thuan Province, Vietnam",
dataset-622,10.1007/978-981-15-0291-0_1,,SLR,Modelling Storm Surge Hazard to Mekong Delta,
dataset-622,10.1007/978-981-32-9686-2,,SLR,"Proceedings of 2019 Chinese Intelligent Systems Conference, Volume II",
dataset-622,10.1007/978-981-15-0291-0,,SLR,"APAC 2019, Proceedings of the 10th International Conference on Asian and Pacific Coasts, 2019, Hanoi, Vietnam",
dataset-622,10.1007/978-3-030-21406-7_13,,SLR,Zones of Dissonance and Deceit: Nuclear Emergency Planning Zones,
dataset-622,10.1007/978-3-030-15604-6_17,,SLR,Achieving Excellence in Sustainable Development Goals in Sunway University Malaysia,
dataset-622,10.1007/978-981-15-0291-0_183,,SLR,Wave Risk Assessment on Coastal Areas in Korea,
dataset-622,10.1007/978-3-030-27021-6_41,,SLR,Patient Experience and Perioperative Pathway in Bariatric Surgery,
dataset-622,10.1007/978-3-030-23773-8_16,,SLR,"Extreme Events, Disasters, and Health Impacts in Indonesia",
dataset-622,10.1007/978-3-030-32033-1_16,,SLR,Forecasting Building Electric Consumption Patterns Through Statistical Methods,
dataset-622,10.1007/978-3-030-27731-4,,SLR,Handbook of Vascular Biometrics,
dataset-622,10.1007/978-3-030-23816-2_38,,SLR,A Maturity Model for Manufacturing 4.0 in Emerging Countries,
dataset-622,10.1007/978-3-030-20476-1,,SLR,"Advances in Human Factors in Wearable Technologies and Game Design, Proceedings of the AHFE 2019 International Conference on Human Factors and Wearable Technologies, and the AHFE International Conference on Game Design and Virtual Environments, July 24-28, 2019, Washington D.C., USA",
dataset-622,10.1007/978-3-030-15604-6,,SLR,"Universities as Living Labs for Sustainable Development, Supporting the Implementation of the Sustainable Development Goals",
dataset-622,10.1007/978-3-030-15604-6_35,,SLR,Education for Sustainable Development: The STEM Approach in Universiti Sains Malaysia,
dataset-622,10.1007/978-3-030-12180-8_5,,SLR,"Understanding Consumer Demand for New Transport Technologies and Services, and Implications for the Future of Mobility",http://arxiv.org/pdf/1904.05554
dataset-622,10.1007/978-3-030-21718-1,,SLR,Geodetic Time Series Analysis in Earth Sciences,
dataset-622,10.1007/978-3-030-10979-0,,SLR,"Remote Sensing for Archaeology and Cultural Landscapes, Best Practices and Perspectives Across Europe and the Middle East",
dataset-622,10.1007/978-981-13-8743-2_19,,SLR,Floating Clean Multi-energy Systems Towards Driving Blue Economic Growth,
dataset-622,10.1007/978-3-030-31635-8,,SLR,"XV Mediterranean Conference on Medical and Biological Engineering and Computing – MEDICON 2019, Proceedings of MEDICON 2019, September 26-28, 2019, Coimbra, Portugal",
dataset-622,10.1007/978-3-030-31154-4,,SLR,"Design Tools and Methods in Industrial Engineering, Proceedings of the International Conference on Design Tools and Methods in Industrial Engineering, ADM 2019, September 9–10, 2019, Modena, Italy",
dataset-622,10.1007/978-3-319-93336-8_29,,SLR,"Building Resilience of Urban Ecosystems and Communities to Sea-Level Rise: Jamaica Bay, New York City",
dataset-622,10.1007/978-981-13-9155-2_5,,SLR,Classification of Phishing Attack Solutions by Employing Deep Learning Techniques: A Systematic Literature Review,
dataset-622,10.1007/978-3-030-24233-6_19,,SLR,Cognitive Enhancers as a Means to Reduce Falls in Older Adults,
dataset-622,10.1007/978-3-030-23517-8_11,,SLR,Sustainable Deltas in the Anthropocene,
dataset-622,10.1007/978-3-030-23816-2,,SLR,"Operations Management for Social Good, 2018 POMS International Conference in Rio",
dataset-622,10.1007/978-3-030-21301-5_4,,SLR,Changes in Arctic Sea Ice Cover in the Twentieth and Twenty-First Centuries,
dataset-622,10.1007/978-981-13-8687-9_20,,SLR,Unvoiced Speech Recognition Using Dynamic Analysis of EMG Signal,
dataset-622,10.1007/978-981-15-0128-9,,SLR,"Microservices in Big Data Analytics, Second International, ICETCE 2019, Rajasthan, India, February 1st-2nd 2019, Revised Selected Papers",
dataset-622,10.1007/978-3-319-95681-7_300036,,SLR,Eco-feminism,
dataset-622,10.1007/978-3-319-95885-9,,SLR,Climate Action,
dataset-622,10.1007/978-3-030-23057-9,,SLR,Control of Price Related Terms in Standard Form Contracts,
dataset-622,10.1007/978-3-030-31676-1,,SLR,"Proceedings of the 21st International Symposium on High Voltage Engineering, Volume 1",
dataset-622,10.1007/978-3-030-32011-9_3,,SLR,Extrema of the Two-Dimensional Discrete Gaussian Free Field,
dataset-622,10.1007/978-3-030-30549-9,,SLR,"Contemporary Challenges in Cooperation and Coopetition in the Age of Industry 4.0, 10th Conference on Management of Organizations’ Development (MOD)",
dataset-622,10.1109/tsp.2019.2952044,"{'id': 'jour.1121212', 'title': 'IEEE Transactions on Signal Processing'}",SLR,Tensor Completion from Regular Sub-Nyquist Samples,
dataset-622,10.1007/978-3-030-20145-6_53,,SLR,Safety Training and Occupational Accidents – Is There a Link?,
dataset-622,10.1007/978-981-13-7403-6,,SLR,"Emerging Technology in Modelling and Graphics, Proceedings of IEM Graph 2018",
dataset-622,10.1007/978-981-13-9155-2,,SLR,"Developments and Advances in Defense and Security, Proceedings of MICRADS 2019",
dataset-622,10.1007/978-3-030-14354-1,,SLR,Intelligent Decision Support Systems—A Journey to Smarter Healthcare,https://link.springer.com/content/pdf/bfm%3A978-3-030-14354-1%2F1.pdf
dataset-622,10.1007/978-3-030-26488-8,,SLR,"Techniques, Tools and Methodologies Applied to Global Supply Chain Ecosystems",
dataset-622,10.1007/978-3-030-14294-0,,SLR,"Australian Coastal Systems, Beaches, Barriers and Sediment Compartments",
dataset-622,10.1007/978-3-030-23517-8,,SLR,Deltas in the Anthropocene,
dataset-622,10.1007/978-3-030-30938-1,,SLR,"INCREaSE 2019, Proceedings of the 2nd International Congress on Engineering and Sustainability in the XXI Century",
dataset-622,10.1007/978-981-32-9686-2_64,,SLR,Search-Based Motion Planning for MAVs Decentralized Formation Control,
dataset-622,10.1007/978-981-15-0291-0_72,,SLR,Coastal Erosion in Cua Dai Beach: Future Influence of Climate Change and Sea Level Rise on Coastal Protection,
dataset-622,10.1007/978-3-030-27021-6,,SLR,The ASMBS Textbook of Bariatric Surgery,
dataset-622,10.1007/978-3-030-27021-6_19,,SLR,Postoperative Bleeding in the Bariatric Surgery Patient,
dataset-622,10.1109/tip.2019.2928630,"{'id': 'jour.1129825', 'title': 'IEEE Transactions on Image Processing'}",SLR,A Graph Embedding Framework for Maximum Mean Discrepancy-Based Domain Adaptation Algorithms,
dataset-622,10.1007/978-3-030-27447-4_5,,SLR,Pathophysiology of Spinal Pain,
dataset-622,10.1007/978-3-030-33547-2_5,,SLR,Software Product Quality in DevOps Contexts: A Systematic Literature Review,
dataset-622,10.1007/978-3-030-33614-1,,SLR,"Advances and Applications in Computer Science, Electronics and Industrial Engineering, Proceedings of the Conference on Computer Science, Electronics and Industrial Engineering (CSEI 2019)",
dataset-622,10.1007/978-3-030-33614-1_4,,SLR,Image Analysis Based on Heterogeneous Architectures for Precision Agriculture: A Systematic Literature Review,
dataset-622,10.1007/978-3-030-23914-5_14,,SLR,Singapore: A Mix of Traditional and New Rules,
dataset-622,10.1007/978-3-030-26759-9_22,,SLR,Indicators for Assessing Sustainability Performance of Small Rural Properties,
dataset-622,10.1007/978-3-030-33582-3_94,,SLR,A Systematic Review on Humanizing Factors for Online System,
dataset-622,10.1007/978-981-15-0058-9,,SLR,"Computational Science and Technology, 6th ICCST 2019, Kota Kinabalu, Malaysia, 29-30 August 2019",
dataset-622,10.1007/978-3-030-33582-3_102,,SLR,Motivations of Teaching in Massive Open Online Course: Review of the Literature,
dataset-622,10.1007/978-3-030-23816-2_27,,SLR,Performance Indicators in Humanitarian Operations from the Beneficiary Perspective: A Systematic Literature Review,
dataset-622,10.1007/978-3-030-23816-2_99,,SLR,Modern Slavery Analysis in Global Production Networks,
dataset-622,10.1007/978-3-030-23773-8_9,,SLR,Climate Adaptation of Sea-Level Rise in Hong Kong,
dataset-622,10.1007/978-3-030-31676-1_15,,SLR,Investigation of Electric and Magnetic Field in the Application of Dynamic Line Rating,
dataset-622,10.1007/978-981-15-0291-0_162,,SLR,"Adaptation to Sea Level Rise in Densely Populated Coastal Areas: Learning from Examples of Land Subsidence in Japan, Indonesia and the Philippines",
dataset-622,10.1007/978-3-030-23993-0,,SLR,"Minimally Invasive Urology, An Essential Clinical Guide to Endourology, Laparoscopy, LESS and Robotics",
dataset-622,10.1007/978-3-030-10979-0_11,,SLR,Archaeological Landscapes and Built Heritage: Climate Risk and Contribution of Remote Sensing Technologies,
dataset-622,10.1007/978-3-030-20500-3,,SLR,"Advances in Human Factors in Communication of Design, Proceedings of the AHFE 2019 International Conference on Human Factors in Communication of Design, July 24-28, 2019, Washington D.C., USA",
dataset-622,10.1007/978-3-030-20377-1,,SLR,Modeling and Simulation of Tribological Problems in Technology,
dataset-622,10.1007/978-3-030-12388-8,,SLR,"Advances in Information and Communication, Proceedings of the 2019 Future of Information and Communication Conference (FICC), Volume 1",
dataset-622,10.1007/978-3-030-12963-7_5,,SLR,Gulf of Mexico (GoM) Bottom Sediments and Depositional Processes: A Baseline for Future Oil Spills,
dataset-622,10.1007/978-3-030-33506-9,,SLR,"Advances on Broad-Band Wireless Computing, Communication and Applications, Proceedings of the 14th International Conference on Broad-Band Wireless Computing, Communication and Applications (BWCCA-2019)",
dataset-622,10.1007/978-3-030-30306-8_49,,SLR,University and Community Engagement: Toward Transformational Sustainability-Focused Problem Solving,
dataset-622,10.1007/978-3-319-93336-8,,SLR,Handbook of Climate Change Resilience,
dataset-622,10.1007/978-3-030-27592-1_27,,SLR,Sleeve Gastrectomy,
dataset-622,10.1007/978-3-030-23057-9_22,,SLR,Control of Price Related Terms in Standard Form Contracts in Singapore,
dataset-622,10.1007/978-3-030-23773-8_11,,SLR,"Sea Level Rise and Its Socio-economic Impacts: A Case Study in Mumbai, India",
dataset-622,10.1007/978-981-15-2184-3_176,,SLR,"Research on Forecasting the Effect of Sea Level Rise on the Riverbed Eccretion and Erosion Process in Sai Gon – Dong Nai River System, HCMC Area",
dataset-622,10.1007/978-3-030-31646-4,,SLR,"Microservices, Science and Engineering",
dataset-622,10.1007/978-3-658-28918-8,,SLR,"Die Funktion von nichtstaatlichen Primarschulen in Post-Konflikt-Gesellschaften, Eine Fallstudie zum Bildungswesen in Ruanda",
