datasets,doi,journal,search_term,title,url
dataset-613,10.1186/s13036-019-0192-1,Journal of Biological Engineering,SVI,Performance evaluation of a hybrid sequencing batch reactor under saline and hyper saline conditions,http://dx.doi.org/10.1186/s13036-019-0192-1
dataset-613,10.1186/s13054-018-2294-4,Critical Care,SVI,Sigh maneuver to enhance assessment of fluid responsiveness during pressure support ventilation,https://ccforum.biomedcentral.com/track/pdf/10.1186/s13054-018-2294-4
dataset-613,10.1016/j.chemosphere.2019.124389,"{'id': 'jour.1015185', 'title': 'Chemosphere'}",SVI,Understanding the granulation of partial denitrification sludge for nitrite production,
dataset-613,10.1007/s13762-019-02297-4,"{'id': 'jour.1036943', 'title': 'International Journal of Environmental Science and Technology'}",SVI,The efficiency of the electrocoagulation process in reducing fluoride: application of inductive alternating current and polarity inverter,
dataset-613,10.1038/s41598-019-50086-3,Scientific Reports,SVI,The microbial community in filamentous bulking sludge with the ultra-low sludge loading and long sludge retention time in oxidation ditch,http://dx.doi.org/10.1038/s41598-019-50086-3
dataset-613,10.1186/s12871-019-0807-6,BMC Anesthesiology,SVI,The tidal volume challenge improves the reliability of dynamic preload indices during robot-assisted laparoscopic surgery in the Trendelenburg position with lung-protective ventilation,http://dx.doi.org/10.1186/s12871-019-0807-6
dataset-613,10.1016/j.plaphy.2019.10.022,"{'id': 'jour.1014434', 'title': 'Plant Physiology and Biochemistry'}",SVI,Zinc-functionalized thymol nanoemulsion for promoting soybean yield,
dataset-613,10.1016/j.pacfin.2019.101239,"{'id': 'jour.1138847', 'title': 'Pacific-Basin Finance Journal'}",SVI,Investors’ financial attention frequency and trading activity,
dataset-613,10.1186/s13613-019-0590-z,"{'id': 'jour.1045300', 'title': 'Annals of Intensive Care'}",SVI,Evaluation of least significant changes of pulse contour analysis-derived parameters,
dataset-613,10.1007/s40011-019-01074-0,"{'id': 'jour.1041308', 'title': 'Proceedings of the National Academy of Sciences, India Section B: Biological Sciences'}",SVI,Application of a Rotating Biological Contactor and Moving Bed Biofilm Reactor Hybrid in Bioremediating Surimi Processing Wastewater,
dataset-613,10.1016/j.jenvman.2019.109594,"{'id': 'jour.1018392', 'title': 'Journal of Environmental Management'}",SVI,Application of a novel molecular technique to characterise the effect of settling on microbial community composition of activated sludge,
dataset-613,10.1007/s13580-019-00172-2,"{'id': 'jour.1026040', 'title': 'Horticulture, Environment, and Biotechnology'}",SVI,"Supplemental potassium mediates antioxidant metabolism, physiological processes, and osmoregulation to confer salt stress tolerance in cabbage (Brassica oleracea L.)",
dataset-613,10.1016/j.econmod.2019.02.005,"{'id': 'jour.1027798', 'title': 'Economic Modelling'}",SVI,Noise traders and smart money: Evidence from online searches,
dataset-613,10.1016/j.heliyon.2019.e03023,"{'id': 'jour.1297203', 'title': 'Heliyon'}",SVI,Evolution of microbial community during dry storage and recovery of aerobic granular sludge,
dataset-613,10.1002/uog.20118,"{'id': 'jour.1101367', 'title': 'Ultrasound in Obstetrics and Gynecology'}",SVI,Multivariable evaluation of maternal hemodynamic profile in pregnancy complicated by fetal growth restriction: prospective study,
dataset-613,10.1186/s12874-019-0875-9,BMC Medical Research Methodology,SVI,Cross-cultural validation of the Functional Vision Questionnaire for Children and Young People (FVQ_CYP) with visual impairment in the Dutch population: challenges and opportunities,http://dx.doi.org/10.1186/s12874-019-0875-9
dataset-613,10.1016/j.ijcard.2019.07.018,"{'id': 'jour.1313661', 'title': 'International Journal of Cardiology'}",SVI,Usefulness of ventilatory gas analysis for the non-invasive evaluation of the severity of chronic thromboembolic pulmonary hypertension,
dataset-613,10.1038/s41598-019-45303-y,Scientific Reports,SVI,"Coro2b, a podocyte protein downregulated in human diabetic nephropathy, is involved in the development of protamine sulphate-induced foot process effacement",https://www.nature.com/articles/s41598-019-45303-y.pdf
dataset-613,10.1016/j.chemosphere.2019.07.041,"{'id': 'jour.1015185', 'title': 'Chemosphere'}",SVI,The role of quorum sensing in granular sludge: impact and future application: a review,
dataset-613,10.1007/s11368-019-02349-9,"{'id': 'jour.1034521', 'title': 'Journal of Soils and Sediments'}",SVI,Influence of soil water content and soil amendments on trace metal release and seedling growth in serpentine soil,
dataset-613,10.1186/s13000-019-0782-8,Diagnostic Pathology,SVI,Histological characteristics of the largest and secondary tumors in radical prostatectomy specimens and implications for focal therapy,https://diagnosticpathology.biomedcentral.com/track/pdf/10.1186/s13000-019-0782-8
dataset-613,10.1007/s10203-019-00249-8,Decisions in Economics and Finance,SVI,Robust calibration and arbitrage-free interpolation of SSVI slices,http://arxiv.org/pdf/1804.04924
dataset-613,10.1007/s11270-019-4346-z,"{'id': 'jour.1320065', 'title': 'Water, Air, & Soil Pollution'}",SVI,"Evaluation of Inoculum Sources for Aerobic Treatment of 2,3,4-Trifluoroaniline During Start-up and Shock",
dataset-613,10.1186/s40497-019-0188-9,"{'id': 'jour.1136263', 'title': 'Journal of Global Entrepreneurship Research'}",SVI,"Strategic entrepreneurship, competitive advantage, and SMEs’ performance in the welding industry in Tanzania",
dataset-613,10.1016/j.oftale.2019.08.001,"{'id': 'jour.1139686', 'title': 'Archivos de la Sociedad Española de Oftalmología (English Edition)'}",SVI,Unexplained ocular and visual symptoms: The need for a psychosomatic approach in Ophthalmology,
dataset-613,10.1186/s13017-019-0274-x,World Journal of Emergency Surgery,SVI,Kidney and uro-trauma: WSES-AAST guidelines,http://dx.doi.org/10.1186/s13017-019-0274-x
dataset-613,10.1038/s41545-019-0035-0,npj Clean Water,SVI,Diversity of N-acyl homoserine lactones in activated sludge detected by Fourier transform mass spectrometry,https://www.nature.com/articles/s41545-019-0035-0.pdf
dataset-613,10.1038/s41598-019-47304-3,Scientific Reports,SVI,Adding an anaerobic step can rapidly inhibit sludge bulking in SBR reactor,http://dx.doi.org/10.1038/s41598-019-47304-3
dataset-613,10.1016/j.jwpe.2019.100995,"{'id': 'jour.1143108', 'title': 'Journal of Water Process Engineering'}",SVI,Pilot-scale investigation on the feasibility of simultaneous nitrification and denitrification (SND) in a continuous flow single-stage membrane bioreactor,
dataset-613,10.1097/shk.0000000000001327,"{'id': 'jour.1105662', 'title': 'Shock'}",SVI,Left Sided Ventricular-Arterial Coupling and Volume Responsiveness in Septic Shock Patients,
dataset-613,10.1016/j.biortech.2019.122218,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Effect of additional food waste slurry generated by mesophilic acidogenic fermentation on nutrient removal and sludge properties during wastewater treatment,
dataset-613,10.1186/s12871-019-0806-7,BMC Anesthesiology,SVI,Comparison of volume-controlled ventilation mode and pressure-controlled ventilation with volume-guaranteed mode in the prone position during lumbar spine surgery,http://dx.doi.org/10.1186/s12871-019-0806-7
dataset-613,10.1016/j.jaad.2019.06.017,"{'id': 'jour.1089909', 'title': 'Journal of the American Academy of Dermatology'}",SVI,"Increased interest in sunless tanning versus tanning beds in the United States, a Google Trends analysis",
dataset-613,10.1113/jp278658,"{'id': 'jour.1312031', 'title': 'The Journal of Physiology'}",SVI,Relation between activity‐induced intracellular sodium transients and ATP dynamics in mouse hippocampal neurons,
dataset-613,10.1016/j.urolonc.2019.10.009,"{'id': 'jour.1094069', 'title': 'Urologic Oncology Seminars and Original Investigations'}",SVI,Weighted Gleason Grade Group (WGGG): A new prostate cancer biopsy reporting system with prognostic potential,
dataset-613,10.1097/ruq.0000000000000416,"{'id': 'jour.1098521', 'title': 'Ultrasound Quarterly'}",SVI,The Value of Superb Microvascular Imaging in Detecting Hepatic Artery Occlusion in Liver Transplantation,
dataset-613,10.1007/s10661-019-7827-z,"{'id': 'jour.1095684', 'title': 'Environmental Monitoring and Assessment'}",SVI,Treatment of aqueous wastes by means of Thermophilic Aerobic Membrane Reactor (TAMR) and nanofiltration (NF): process auditing of a full-scale plant,
dataset-613,10.1016/j.scitotenv.2019.135963,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",SVI,"Total vulnerability of the littoral zone to climate change-driven natural hazards in north Brittany, France",
dataset-613,10.1016/j.jcct.2019.12.002,"{'id': 'jour.1038728', 'title': 'Journal of Cardiovascular Computed Tomography'}",SVI,Baseline global longitudinal strain by computed tomography is associated with post transcatheter aortic valve replacement outcomes,
dataset-613,10.1016/j.cej.2019.122186,"{'id': 'jour.1127675', 'title': 'Chemical Engineering Journal'}",SVI,Enhanced Biodegradation of Phenolic Wastewaters with Acclimatized Activated Sludge - A Kinetic Study,
dataset-613,10.1016/j.biortech.2019.122156,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Novel aerobic granular sludge culture strategy: using granular sludge Anammox process effluent as a biocatalyst,
dataset-613,10.1016/j.chemosphere.2019.124455,"{'id': 'jour.1015185', 'title': 'Chemosphere'}",SVI,Mixture of different Pseudomonas aeruginosa SD-1 strains in the efficient bioaugmentation for synthetic livestock wastewater treatment,
dataset-613,10.1016/j.jaad.2019.04.069,"{'id': 'jour.1089909', 'title': 'Journal of the American Academy of Dermatology'}",SVI,Association of particulate matter air pollution and itch: a digital epidemiology approach,
dataset-613,10.1038/s41598-019-50879-6,Scientific Reports,SVI,Improvements on activated sludge settling and flocculation using biomass-based fly ash as activator,http://dx.doi.org/10.1038/s41598-019-50879-6
dataset-613,10.1016/j.btre.2019.e00389,"{'id': 'jour.1050492', 'title': 'Biotechnology Reports'}",SVI,"Mutagenicity, genotoxicity and oxidative stress induced by pesticide industry wastewater using bacterial and plant bioassays",
dataset-613,10.1007/s41204-019-0062-6,"{'id': 'jour.1159324', 'title': 'Nanotechnology for Environmental Engineering'}",SVI,Kinetic investigation and optimization of a sequencing batch reactor for the treatment of textile wastewater,
dataset-613,10.1016/j.biortech.2019.122573,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Effect of different operational modes on the performance of granular sludge in continuous-flow systems and the successions of microbial communities,
dataset-613,10.1017/s0022109018001357,"{'id': 'jour.1137603', 'title': 'Journal of Financial and Quantitative Analysis'}",SVI,Shaping Expectations and Coordinating Attention: The Unintended Consequences of FOMC Press Conferences,
dataset-613,10.1016/j.neucom.2019.11.047,"{'id': 'jour.1128607', 'title': 'Neurocomputing'}",SVI,Data-based stable value iteration optimal control for unknown discrete-time systems with time delays,
dataset-613,10.1007/s12144-019-00559-5,"{'id': 'jour.1099541', 'title': 'Current Psychology'}",SVI,The values predicting patriotism attitudes in Turkey,
dataset-613,10.1002/uog.21941,"{'id': 'jour.1101367', 'title': 'Ultrasound in Obstetrics and Gynecology'}",SVI,The impact of gestational diabetes on maternal cardiac adaptation to pregnancy,
dataset-613,10.1155/2019/5629371,Anesthesiology Research and Practice,SVI,Comparison of the Effects of Target-Controlled Infusion of Propofol and Sevoflurane as Maintenance of Anesthesia on Hemodynamic Profile in Kidney Transplantation,http://dx.doi.org/10.1155/2019/5629371
dataset-613,10.1002/wer.1279,"{'id': 'jour.1312339', 'title': 'Water Environment Research'}",SVI,Development and applications in CFD modeling for secondary settling tanks over the last three decades: A review,
dataset-613,10.1007/s10554-019-01735-1,"{'id': 'jour.1025429', 'title': 'The International Journal of Cardiovascular Imaging'}",SVI,Clinical and echocardiographic features of paradoxical low-flow and normal-flow severe aortic stenosis patients with concomitant mitral regurgitation,
dataset-613,10.1002/jctb.6290,"{'id': 'jour.1097496', 'title': 'Journal of Chemical Technology & Biotechnology'}",SVI,Reshaping the activated sludge process: Has the time come or passed?,
dataset-613,10.2478/jccm-2019-0025,"{'id': 'jour.1313456', 'title': 'The Journal of Critical Care Medicine'}",SVI,Initial Fluid Resuscitation Following Adjusted Body Weight Dosing in Sepsis and Septic Shock,
dataset-613,10.1039/c9ra08323e,"{'id': 'jour.1046724', 'title': 'RSC Advances'}",SVI,Removal of phthalic acid dieters with dissolved organic matter by an anaerobic/anoxic/oxic leachate treatment process,
dataset-613,10.1080/02626667.2019.1688333,"{'id': 'jour.1137340', 'title': 'Hydrological Sciences Journal'}",SVI,Exploring socio-hydrological determinants of crop yield in under-performing irrigation schemes: pathways for sustainable intensification,
dataset-613,10.1371/journal.pone.0225473,PLoS ONE,SVI,Outcome of patients with heart failure after transcatheter aortic valve implantation,http://dx.doi.org/10.1371/journal.pone.0225473
dataset-613,10.1007/s40305-019-00276-7,"{'id': 'jour.1136156', 'title': 'Journal of the Operations Research Society of China'}",SVI,A Framework of Convergence Analysis of Mini-batch Stochastic Projected Gradient Methods,
dataset-613,10.1007/s00432-019-03089-6,"{'id': 'jour.1313647', 'title': 'Journal of Cancer Research and Clinical Oncology'}",SVI,Cell cycle progression score improves risk stratification in prostate cancer patients with adverse pathology after radical prostatectomy,
dataset-613,10.7287/peerj.preprints.27790v2,"{'id': 'jour.1053424', 'title': 'PeerJ Preprints'}",SVI,Streaming stochastic variational Bayes: An improved approach for inference with concept drifting data streams,
dataset-613,10.1002/9781119489047,,SVI,Aquaculture Engineering,
dataset-613,10.1007/s10530-019-02136-0,"{'id': 'jour.1023142', 'title': 'Biological Invasions'}",SVI,Multifaceted implications of the competition between native and invasive crayfish: a glimmer of hope for the native’s long-term survival,
