datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-620,10.1175/jcli-d-19-0149.1,Journal of Climate,Global Forecast System,Cloud Influence on ERA5 and AMPS Surface Downwelling Longwave Radiation Biases in West Antarctica Cloud Influence on ERA5 and AMPS Surface Downwelling Longwave Radiation Biases in West Antarctica,,,,
dataset-620,10.1038/s41437-019-0218-y,Heredity,Global Forecast System,"Phylogeography of the Neotropical epiphytic orchid, Brassavola nodosa: evidence for a secondary contact zone in northwestern Costa Rica",,,,
dataset-620,10.1016/j.marpolbul.2019.110588,Marine Pollution Bulletin,Global Forecast System,"Assessment of areas environmentally sensitive to oil spills in the western Arabian Gulf, Saudi Arabia, for planning and undertaking an effective response",,,,
dataset-620,10.1007/s00382-019-04939-2,Climate Dynamics,Global Forecast System,Coupling of a physically based lake model into the climate forecast system to improve winter climate forecasts for the Great Lakes region,,,,
dataset-620,10.1016/j.atmosenv.2019.116897,Atmospheric Environment,Global Forecast System,"Impact of local and regional emission sources on air quality in foothills of the Himalaya during spring 2016: An observation, satellite and modeling perspective",,,,
dataset-620,10.1007/s11069-019-03782-2,Natural Hazards,Global Forecast System,"Assessment of storm surge and structural damage on San Salvador Island, Bahamas, associated with Hurricane Joaquin (2015)",,,,
dataset-620,10.1175/jcli-d-18-0890.1,Journal of Climate,Global Forecast System,Global Monsoon Responses to Decadal Sea Surface Temperature Variations during the Twentieth Century: Evidence from AGCM Simulations Global Monsoon Responses to Decadal Sea Surface Temperature Variations during the Twentieth Century: Evidence from AGCM Simulations,,,,
dataset-620,10.1016/j.rse.2019.111366,Remote Sensing of Environment,Global Forecast System,Half a century of satellite remote sensing of sea-surface temperature,,,,
dataset-620,10.1007/s00445-019-1322-9,Bulletin of Volcanology,Global Forecast System,"Overview, chronology, and impacts of the 2016–2017 eruption of Bogoslof volcano, Alaska",,,,
dataset-620,10.1016/j.jhydrol.2019.124018,Journal of Hydrology,Global Forecast System,Improvements in the Forecasts of Near-surface Variables in the Global Forecast System (GFS) via Assimilating ASCAT Soil Moisture Retrievals,,,,
dataset-620,10.1007/s00267-019-01209-z,Environmental Management,Global Forecast System,Reducing Wet Ammonium Deposition in Rocky Mountain National Park: the Development and Evaluation of A Pilot Early Warning System for Agricultural Operations in Eastern Colorado,,,,
dataset-620,10.1109/tgrs.2019.2923247,IEEE Transactions on Geoscience and Remote Sensing,Global Forecast System,"Intercomparisons of Cloud Mask Products Among Fengyun-4A, Himawari-8, and MODIS",,,,
dataset-620,10.1029/2019jd030934,Journal of Geophysical Research Atmospheres,Global Forecast System,The Orinoco Low‐Level Jet: An Investigation of Its Characteristics and Evolution Using the WRF Model,,,,
dataset-620,10.1007/s13272-019-00430-0,CEAS Aeronautical Journal,Global Forecast System,Aircraft trajectory optimization with dynamic input variables,,,,
dataset-620,10.5194/isprs-archives-xlii-3-w9-203-2019,,Global Forecast System,CORRECTION FOR THE CIRRUS CLOUD TOP HEIGHT OF MODIS BASED ON CALIPSO IN BEIJING-TIANJIN-HEBEI REGION,http://dx.doi.org/10.5194/isprs-archives-xlii-3-w9-203-2019,,,
dataset-620,10.3390/rs11212503,,Global Forecast System,Forest Degradation Assessment Based on Trend Analysis of MODIS-Leaf Area Index: A Case Study in Mexico,http://dx.doi.org/10.3390/rs11212503,,,
dataset-620,10.1175/jas-d-19-0067.1,Journal of the Atmospheric Sciences,Global Forecast System,Characterizing the energetics of vortex-scale and sub-vortex-scale asymmetries during tropical cyclone rapid intensity changes Characterizing the energetics of vortex-scale and sub-vortex-scale asymmetries during tropical cyclone rapid intensity changes,,,,
dataset-620,10.3390/geosciences9100452,Geosciences,Global Forecast System,"The College Park, Maryland, Tornado of 24 September 2001",,,,
dataset-620,10.1002/wea.3615,Weather,Global Forecast System,Short report: a damaging downslope wind storm in western Wales on 1–2 March 2018,,,,
dataset-620,10.3390/atmos10100628,Atmosphere,Global Forecast System,Impacts of the Desiccated Lake System on Precipitation in the Basin of Mexico City,,,,
dataset-620,10.1175/waf-d-19-0109.1,Weather and Forecasting,Global Forecast System,Post-Processing Next-Day Ensemble Probabilistic Precipitation Forecasts Using Random Forests Post-Processing Next-Day Ensemble Probabilistic Precipitation Forecasts Using Random Forests,,,,
dataset-620,10.5194/acp-19-12779-2019,,Global Forecast System,Integration of airborne and ground observations of nitryl chloride in the Seoul metropolitan area and the implications on regional oxidation capacity during KORUS-AQ 2016,http://dx.doi.org/10.5194/acp-19-12779-2019,,,
dataset-620,10.1007/s13369-019-04183-0,Arabian Journal for Science and Engineering,Global Forecast System,A Hybrid Intelligent Approach for Solar Photovoltaic Power Forecasting: Impact of Aerosol Data,,,,
dataset-620,10.1088/1755-1315/329/1/012041,,Global Forecast System,Scoping Low-Cost Measures to Nowcast Sub-Hourly Solar Radiations for Buildings,http://dx.doi.org/10.1088/1755-1315/329/1/012041,,,
dataset-620,10.1007/s00024-019-02335-9,Pure and Applied Geophysics,Global Forecast System,On the Variability of Cold Wave Episodes Over Northwest India Using an NGFS Retrospective Analysis,,,,
dataset-620,10.5194/acp-19-12431-2019,,Global Forecast System,Microphysics of summer clouds in central West Antarctica simulated by the Polar Weather Research and Forecasting Model (WRF) and the Antarctic Mesoscale Prediction System (AMPS),http://dx.doi.org/10.5194/acp-19-12431-2019,,,
dataset-620,10.3390/rs11192307,,Global Forecast System,Estimating High Spatio-Temporal Resolution Rainfall from MSG1 and GPM IMERG Based on Machine Learning: Case Study of Iran,http://dx.doi.org/10.3390/rs11192307,,,
dataset-620,10.3390/rs11192302,,Global Forecast System,Precipitation Retrieval over the Tibetan Plateau from the Geostationary Orbit—Part 1: Precipitation Area Delineation with Elektro-L2 and Insat-3D,http://dx.doi.org/10.3390/rs11192302,,,
dataset-620,10.3389/fmars.2019.00614,,Global Forecast System,Coastal Impacts Driven by Sea-Level Rise in Cartagena de Indias,http://dx.doi.org/10.3389/fmars.2019.00614,,,
dataset-620,10.1175/waf-d-18-0182.1,Weather and Forecasting,Global Forecast System,Validation of Snow Multi-Bands in the Comma Head of an Extratropical Cyclone Using a 40-Member Ensemble Validation of Snow Multi-Bands in the Comma Head of an Extratropical Cyclone Using a 40-Member Ensemble,,,,
dataset-620,10.1007/s13351-019-8162-6,Journal of Meteorological Research,Global Forecast System,Forecasting Different Types of Convective Weather: A Deep Learning Approach,,,,
dataset-620,10.1007/s00703-018-0638-x,Meteorology and Atmospheric Physics,Global Forecast System,The impact of ERA-Interim winds on wave generation model performance in the Southern Caspian Sea region,,,,
dataset-620,10.1175/mwr-d-18-0411.1,Monthly Weather Review,Global Forecast System,Improvements to the Assimilation of Doppler Radial Winds for Convection-Permitting Forecasts of a Heavy Rain Event Improvements to the Assimilation of Doppler Radial Winds for Convection-Permitting Forecasts of a Heavy Rain Event,,,,
dataset-620,10.1007/s00704-019-02777-0,Theoretical and Applied Climatology,Global Forecast System,Simulation of the diurnal cycle of rainfall during Indian summer monsoon season using mesoscale model,,,,
dataset-620,10.1002/qj.3630,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,Retrieval of sea surface salinity from SMAP L‐band radiometer: A novel approach for wind speed correction,,,,
dataset-620,10.1109/incit.2019.8912012,,Global Forecast System,Very Short-Term Solar Power Forecast using Data from NWP Model,,,,
dataset-620,10.1002/met.1836,Meteorological Applications,Global Forecast System,Occurrence of meridional and easterly surges and their impact on Malaysian rainfall during the northeast monsoon: a climatology study,,,,
dataset-620,10.1177/1550147719883134,,Global Forecast System,Short-term power prediction of photovoltaic power station based on long short-term memory-back-propagation,http://dx.doi.org/10.1177/1550147719883134,,,
dataset-620,10.1016/j.jastp.2019.105149,Journal of Atmospheric and Solar-Terrestrial Physics,Global Forecast System,The study of a rare frontal dust storm with snow and rain fall: Model results and ground measurements,,,,
dataset-620,10.1175/mwr-d-18-0461.1,Monthly Weather Review,Global Forecast System,Assessing the Influence of Convective Downdrafts and Surface Enthalpy Fluxes on Tropical Cyclone Intensity Change in Moderate Vertical Wind Shear Assessing the Influence of Convective Downdrafts and Surface Enthalpy Fluxes on Tropical Cyclone Intensity Change in Moderate Vertical Wind Shear,,,,
dataset-620,10.1007/s00703-019-0659-0,Meteorology and Atmospheric Physics,Global Forecast System,Diurnal variability of convection over northwest Indian subcontinent observed by the Doppler weather radar data,,,,
dataset-620,10.1007/s00703-019-0656-3,Meteorology and Atmospheric Physics,Global Forecast System,Evaluation of WRF planetary boundary layer parameterization schemes for simulation of monsoon depressions over India,,,,
dataset-620,10.1016/j.atmosenv.2019.116832,Atmospheric Environment,Global Forecast System,Numerical evaluation of urban green space scenarios effects on gaseous air pollutants in Tehran Metropolis based on WRF-Chem model,,,,
dataset-620,10.1175/mwr-d-19-0085.1,Monthly Weather Review,Global Forecast System,The Use of High-Resolution Sounding Data to Evaluate and Optimize Nonlocal PBL Schemes for Simulating the Slightly Stable Upper Convective Boundary Layer The Use of High-Resolution Sounding Data to Evaluate and Optimize Nonlocal PBL Schemes for Simulating the Slightly Stable Upper Convective Boundary Layer,,,,
dataset-620,10.1175/waf-d-19-0056.1,Weather and Forecasting,Global Forecast System,Systematic comparison of convection-allowing models during the 2017 NOAA HWT Spring Forecasting Experiment Systematic comparison of convection-allowing models during the 2017 NOAA HWT Spring Forecasting Experiment,,,,
dataset-620,10.1016/j.scitotenv.2019.06.255,,Global Forecast System,Modelling oil trajectories and potentially contaminated areas from the Sanchi oil spill,https://doi.org/10.1016/j.scitotenv.2019.06.255,,,
dataset-620,10.1175/waf-d-19-0015.1,Weather and Forecasting,Global Forecast System,LAMP Upgraded Convection and Total Lightning Probability and “Potential” Guidance for the Conterminous US LAMP Upgraded Convection and Total Lightning Probability and “Potential” Guidance for the Conterminous US,,,,
dataset-620,10.1007/s42452-019-1177-x,SN Applied Sciences,Global Forecast System,Monitoring atmospheric water vapour variability over Nigeria from ERA-Interim and NCEP reanalysis data,,,,
dataset-620,10.1109/incit.2019.8912097,,Global Forecast System,Very Short-Term Solar Power Forecasting Using Genetic Algorithm Based Deep Neural Network,,,,
dataset-620,10.1017/jog.2019.55,Journal of Glaciology,Global Forecast System,Arctic Ice Ocean Prediction System: evaluating sea-ice forecasts during Xuelong's first trans-Arctic Passage in summer 2017,,,,
dataset-620,10.1016/j.marpol.2019.103641,Marine Policy,Global Forecast System,A practical method for setting coastal water quality targets: Harmonization of land-based discharge limits with marine ecosystem thresholds,,,,
dataset-620,10.1002/qj.3598,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,Towards a more reliable historical reanalysis: Improvements for version 3 of the Twentieth Century Reanalysis system,,,,
dataset-620,10.1007/s10236-019-01301-2,Ocean Dynamics,Global Forecast System,Breaking waves in deep water: measurements and modeling of energy dissipation,,,,
dataset-620,10.1175/jcli-d-18-0663.1,Journal of Climate,Global Forecast System,On the Westward Turning of Hurricane Sandy (2012): Effect of Atmospheric Intraseasonal Oscillations On the Westward Turning of Hurricane Sandy (2012): Effect of Atmospheric Intraseasonal Oscillations,,,,
dataset-620,10.1016/j.rse.2019.111316,Remote Sensing of Environment,Global Forecast System,Inter-calibration of SAR data series for offshore wind resource assessment,,,,
dataset-620,10.1007/s00382-019-04753-w,Climate Dynamics,Global Forecast System,Role of SST feedback in the prediction of the boreal summer monsoon intraseasonal oscillation,,,,
dataset-620,10.1111/jfr3.12544,Journal of Flood Risk Management,Global Forecast System,Evaluation of flood prediction capability of the distributed Grid‐Xinanjiang model driven by weather research and forecasting precipitation,,,,
dataset-620,10.1016/j.jclepro.2019.06.293,Journal of Cleaner Production,Global Forecast System,Provincial air pollution responsibility and environmental tax of China based on interregional linkage indicators,,,,
dataset-620,10.1007/s00024-019-02240-1,Pure and Applied Geophysics,Global Forecast System,"Investigations of a Southerly Non-Convective High Wind Event in Turkey and Effects on PM10 Values: A Case Study on April 18, 2012",,,,
dataset-620,10.1175/mwr-d-18-0450.1,Monthly Weather Review,Global Forecast System,Practical Uncertainties in the Limited Predictability of the Record-Breaking Intensification of Hurricane Patricia (2015) Practical Uncertainties in the Limited Predictability of the Record-Breaking Intensification of Hurricane Patricia (2015),,,,
dataset-620,10.1007/s00703-018-0646-x,,Global Forecast System,Evolution of convective systems across Hangzhou Bay during a sea-breeze-effect thunderstorm event,https://link.springer.com/content/pdf/10.1007%2Fs00703-018-0646-x.pdf,,,
