datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.1007/s40031-019-00410-2,Journal of The Institution of Engineers (India): Series B,ISD,Game Theory-Based Framework of Solar–Wind Renewable Energy System,,,,
dataset-621,10.1016/j.psep.2019.10.023,Process Safety and Environmental Protection,ISD,Application of i-SDT for Safer Flare Management Operation,,,,
dataset-621,10.1016/j.psep.2019.10.001,Process Safety and Environmental Protection,ISD,Flexible Alarming Mechanism of a General GDS deployment for Explosive Accidents Caused by Gas Leakage,,,,
dataset-621,10.1002/ett.3620,,ISD,Extended reduced‐rank joint estimation of direction of arrival with mutual coupling for coherent signals,http://earsiv.sehir.edu.tr:8080/xmlui/bitstream/11498/56215/1/000120482010.pdf,,,
dataset-621,10.1038/s41598-019-53939-z,,ISD,Quantification of phosphoinositides reveals strong enrichment of PIP2 in HIV-1 compared to producer cell membranes,http://dx.doi.org/10.1038/s41598-019-53939-z,,,
dataset-621,10.1016/j.inoche.2019.107723,Inorganic Chemistry Communications,ISD,Glutathione Capped Core/shell CdSeS/ZnS Quantum Dots as a Medical Imaging tool for Cancer Cells,,,,
dataset-621,10.1016/j.dss.2019.113225,Decision Support Systems,ISD,"If erring is human, is system use divine? Omission errors during post-adoptive system use",,,,
dataset-621,10.1016/j.ifacol.2019.08.072,IFAC-PapersOnLine,ISD,The impact of the temperament model on the behavior of an autonomous driver,,,,
dataset-621,10.1007/s10055-018-0345-4,Virtual Reality,ISD,Haptic virtual reality and immersive learning for enhanced organic chemistry instruction,,,,
dataset-621,10.1186/s12974-019-1639-5,,ISD,Type I interferon (IFN)-inducible Absent in Melanoma 2 proteins in neuroinflammation: implications for Alzheimer’s disease,http://dx.doi.org/10.1186/s12974-019-1639-5,,,
dataset-621,10.1016/j.mtcomm.2019.100844,Materials Today Communications,ISD,DFT study on the electronic and magnetic properties of the Sr2FeNbO6 compound,,,,
dataset-621,10.1016/j.ijinfomgt.2019.102052,International Journal of Information Management,ISD,Reconciling “doing good” and “doing well” in organizations’ green IT initiatives: A multi-case analysis,,,,
dataset-621,10.1055/a-1037-7942,Aktuelle Rheumatologie,ISD,Heilmittel richtig und ohne Angst vor Regress verordnen,,,,
dataset-621,10.24812/nictkenkyuhoukoku.47.3_25,,ISD,2-3 ヒューマノイドロボットを使ったヒトコミュニケーションの研究,,,,
dataset-621,10.24812/nictkenkyuhoukoku.41.4_311,,ISD,10型電離層観測装置,,,,
dataset-621,10.1002/nau.24069,Neurourology and Urodynamics,ISD,Stem cells and lower urinary tract dysfunction: Has its potential finally reached clinical maturity? ICI‐RS2018,,,,
dataset-621,10.1186/s12870-019-1754-6,,ISD,Genome-wide association studies of seven agronomic traits under two sowing conditions in bread wheat,https://bmcplantbiol.biomedcentral.com/track/pdf/10.1186/s12870-019-1754-6,,,
dataset-621,10.1186/s13578-018-0268-5,,ISD,Cell type-specific function of TRAF2 and TRAF3 in regulating type I IFN induction,https://cellandbioscience.biomedcentral.com/track/pdf/10.1186/s13578-018-0268-5,,,
dataset-621,10.1186/s13638-019-1485-2,,ISD,Optimisation of NB-IoT deployment for smart energy distribution networks,https://jwcn-eurasipjournals.springeropen.com/track/pdf/10.1186/s13638-019-1485-2,,,
dataset-621,10.1186/s12872-018-0960-8,,ISD,Critical appraisal of international guidelines for the screening and treatment of asymptomatic peripheral artery disease: a systematic review,https://bmccardiovascdisord.biomedcentral.com/track/pdf/10.1186/s12872-018-0960-8,,,
dataset-621,10.1007/s10270-019-00727-y,Software & Systems Modeling,ISD,An approach for bug localization in models using two levels: model and metamodel,,,,
dataset-621,10.1016/j.ifacol.2019.08.071,IFAC-PapersOnLine,ISD,Emotion monitoring system for drivers,,,,
dataset-621,10.1038/s41598-019-44471-1,,ISD,Impaired memory-guided attention in asymptomatic APOE4 carriers,https://www.nature.com/articles/s41598-019-44471-1.pdf,,,
dataset-621,10.1186/s42055-019-0009-6,,ISD,Climate security and a vulnerability model for conflict prevention: a systematic literature review focusing on African agriculture,https://sustainableearth.biomedcentral.com/track/pdf/10.1186/s42055-019-0009-6,,,
dataset-621,10.1038/s41598-019-52536-4,,ISD,"Association of anthropometric parameters with amplitude and crosstalk of mechanomyographic signals during forearm flexion, pronation and supination torque tasks",http://dx.doi.org/10.1038/s41598-019-52536-4,,,
dataset-621,10.1177/0268396219870548,Journal of Information Technology,ISD,The negotiated order and electronic patient records: A sociomaterial perspective,,,,
dataset-621,10.1186/s13638-019-1376-6,,ISD,An ECSO-based approach for optimizing degree distribution of short-length LT codes,https://jwcn-eurasipjournals.springeropen.com/track/pdf/10.1186/s13638-019-1376-6,,,
dataset-621,10.1186/s12889-019-6576-9,,ISD,A comparison of gender-linked population cancer risks between alcohol and tobacco: how many cigarettes are there in a bottle of wine?,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-019-6576-9,,,
dataset-621,10.1186/s12885-019-6330-9,,ISD,Smoking related lung cancer mortality by education and sex in Norway,http://dx.doi.org/10.1186/s12885-019-6330-9,,,
dataset-621,10.1088/1742-6596/1399/4/044034,,ISD,Tribology of carbon-containing materials at high temperatures,http://dx.doi.org/10.1088/1742-6596/1399/4/044034,,,
dataset-621,10.1007/s10029-019-02073-w,Hernia,ISD,A 19 year population-based cohort study analysing reoperation for recurrence following laparoscopic and open inguinal hernia repairs,,,,
dataset-621,10.1007/s11277-019-06947-1,Wireless Personal Communications,ISD,SINR Analysis and Interference Management of Macrocell Cellular Networks in Dense Urban Environments,,,,
dataset-621,10.1002/rcm.8487,Rapid Communications in Mass Spectrometry,ISD,Identification of new trace related impurities in adenosine products using ultra‐high‐performance liquid chromatography/electrospray ionization quadrupole time‐of‐flight tandem mass spectrometry,,,,
dataset-621,10.1002/ijc.32817,International Journal of Cancer,ISD,Ponatinib therapy in recurrent philadelphia chromosome positive central nervous system leukemia with T315I mutation after allo‐HSCT,,,,
dataset-621,10.5194/isprs-archives-xlii-2-w18-31-2019,,ISD,BUDDHIST STELE OF SWAT VALLEY: POINT CLOUD ANALYSIS AND INTERPRETATION,http://dx.doi.org/10.5194/isprs-archives-xlii-2-w18-31-2019,,,
dataset-621,10.1007/s00200-019-00406-x,"Applicable Algebra in Engineering, Communication and Computing",ISD,A modified Dual-Ouroboros public-key encryption using Gabidulin codes,,,,
dataset-621,10.1080/00038628.2019.1691971,Architectural Science Review,ISD,"Architectural, indoor environmental, personal and cultural influences on students’ selection of a preferred place to study",,,,
dataset-621,10.1002/joc.6367,International Journal of Climatology,ISD,Development of a near‐real‐time global in situ daily precipitation dataset for 0000–0000 UTC,,,,
dataset-621,10.1002/chem.201904901,Chemistry - A European Journal,ISD,Insights into the Control of Optoelectronic Properties in Mixed‐stacking Charge‐Transfer Complexes,,,,
dataset-621,10.1111/bcp.14183,British Journal of Clinical Pharmacology,ISD,"British Journal of Clinical Pharmacology Themed Issue on New psychoactive substances: Pharmacology influencing practice, policy and the law",,,,
dataset-621,10.1111/jvh.13232,Journal of Viral Hepatitis,ISD,Real‐world impact following initiation of interferon‐free hepatitis C regimens on liver‐related outcomes and all‐cause mortality among patients with compensated cirrhosis,,,,
dataset-621,10.1126/scisignal.aav7934,Science Signaling,ISD,PKR-dependent cytosolic cGAS foci are necessary for intracellular DNA sensing,,,,
dataset-621,10.1007/s00268-019-05306-2,World Journal of Surgery,ISD,What is the Operative Cost of Managing Acute Appendicitis in the NHS: The Impact of Stump Technique and Perioperative Imaging,,,,
dataset-621,10.3390/su11236652,,ISD,Ecosystem Model Proposal in the Tourism Sector to Enhance Sustainable Competitiveness,http://dx.doi.org/10.3390/su11236652,,,
dataset-621,10.3390/su11236630,,ISD,Evaluating Pedestrians’ Safety on Urban Intersections: A Visibility Analysis,http://dx.doi.org/10.3390/su11236630,,,
dataset-621,10.24875/acm.m19000025,,ISD,Sudden Death Report in Mexico (1998-2014).,http://www.archivoscardiologia.com/files/acmx_2019_89_2_167-171.pdf,,,
dataset-621,10.1111/bcp.14184,British Journal of Clinical Pharmacology,ISD,Improving prescribing through Big Data approaches – Ten years of the Scottish Prescribing Information System,,,,
dataset-621,10.5194/esd-10-765-2019,,ISD,Changes in statistical distributions of sub-daily surface temperatures and wind speed,http://dx.doi.org/10.5194/esd-10-765-2019,,,
dataset-621,10.1007/s40313-019-00546-y,"Journal of Control, Automation and Electrical Systems",ISD,Robust Model Predictive Controller Applied to Three-Phase Grid-Connected LCL Filters,,,,
dataset-621,10.1088/1361-6560/ab421f,Physics in Medicine and Biology,ISD,Inorganic scintillation detectors for 192Ir brachytherapy.,,,,
dataset-621,10.1074/mcp.tir119.001616,Molecular & Cellular Proteomics,ISD,"Sample Preparation by Easy Extraction and Digestion (SPEED) - A Universal, Rapid, and Detergent-free Protocol for Proteomics based on Acid Extraction",,,,
dataset-621,10.1002/dac.4257,International Journal of Communication Systems,ISD,Effect of intercell interference on cell boundary users in three‐cell and seven‐cell HetCN,,,,
dataset-621,10.3390/rs11232730,,ISD,Framework for 3D Point Cloud Modelling Aimed at Road Sight Distance Estimations,http://dx.doi.org/10.3390/rs11232730,,,
dataset-621,10.1080/01442872.2019.1694650,Policy Studies,ISD,Migrant populations and external voting: the politics of suffrage expansion in Central America,,,,
dataset-621,10.1002/9781119142812.ch21,,ISD,Adolescent Seborrhoeic Dermatitis,,,,
dataset-621,10.1093/fampra/cmz071,Family Practice,ISD,Is there an association between socioeconomic status of General Practice population and postgraduate training practice accreditation? A cross-sectional analysis of Scottish General Practices,,,,
dataset-621,10.22456/1807-9806.97674,Pesquisas em Geociências,ISD,"Relação entre aquíferos susceptíveis à contaminação e Áreas de Preservação Permanente Hídrica em Ijuí, RS",,,,
dataset-621,10.1002/jcla.23124,Journal of Clinical Laboratory Analysis,ISD,"Molecular, biochemical, and clinical analyses of five patients with carbamoyl phosphate synthetase 1 deficiency",,,,
dataset-621,10.1002/mp.13928,Medical Physics,ISD,Clinical implementation and commissioning of the MedAustron Particle Therapy Accelerator for non‐isocentric scanned proton beam treatments,,,,
dataset-621,10.1111/echo.14543,Echocardiography,ISD,Comparing the feasibility and accuracy of three‐dimensional ultrasound to two‐dimensional ultrasound and computed tomography angiography in the assessment of carotid atherosclerosis,,,,
dataset-621,10.1101/846139,bioRxiv,ISD,Inferring transcriptional regulators through integrative modeling of public chromatin accessibility and ChIP-seq data,,,,
dataset-621,10.1515/9783110632323-055,,ISD,Einige rechtsvergleichende Fälle zwischen Italien und Deutschland in den Harmonisierungsbestrebungen des europäischen Kapitalmarkts,,,,
dataset-621,10.1080/13698575.2019.1680816,Health Risk & Society,ISD,Perceived colorectal cancer candidacy and the role of candidacy in colorectal cancer screening,,,,
dataset-621,10.1088/1361-6528/ab3cb9,Nanotechnology,ISD,Reduction of charge impurities in a silicon metal-oxide-semiconductor quantum dot qubit device patterned with nano-imprint lithography,,,,
dataset-621,10.1089/cmb.2019.0329,Journal of Computational Biology,ISD,Learning Robust Multilabel Sample Specific Distances for Identifying HIV-1 Drug Resistance,,,,
dataset-621,10.1080/17496535.2019.1686046,Ethics and Social Welfare,ISD,Social Work Assessment: What Are We Meant To Assess?,,,,
dataset-621,10.1080/14681994.2019.1689386,Sexual & Relationship Therapy,ISD,‘We are naked waitresses who deliver sex’: a phenomenological study of circumstantial sex workers’ lives,,,,
dataset-621,10.1002/advs.201901824,Advanced Science,ISD,A Large Anisotropic Enhancement of the Charge Carrier Mobility of Flexible Organic Transistors with Strain: A Hall Effect and Raman Study,,,,
dataset-621,10.22533/at.ed.81919131112,,ISD,ESTRATÉGIAS CIRÚRGICAS QUE PROMOVEM A REGENERAÇÃO DO NERVO PERIFÉRICO: UMA REVISÃO SISTEMÁTICA,,,,
dataset-621,10.3389/fpsyg.2019.02569,,ISD,"Habitual Sleep, Social Jetlag, and Reaction Time in Youths With Delayed Sleep–Wake Phase Disorder. A Case–Control Study",http://dx.doi.org/10.3389/fpsyg.2019.02569,,,
dataset-621,10.20535/2307-5651.16.2019.182748,Економічний вісник Національного технічного університету України «Київський політехнічний інститут»,ISD,КОНЦЕПТУАЛЬНІ ЗАСАДИ ФОРМУВАННЯ СТАЛОГО РОЗВИТКУ СУСПІЛЬСТВА В КОНТЕКСТІ ІНДУСТРІЇ 4.0,,,,
dataset-621,10.1080/09273948.2019.1681469,Ocular Immunology and Inflammation,ISD,Inflammatory Relapses after Immunosuppressive Drug Discontinuation in Uveitis Patients: A Survival Analysis,,,,
dataset-621,10.1093/geroni/igz038,Innovation in Aging,ISD,Program Abstracts from the GSA 2019 Annual Scientific Meeting “Strength in Age—Harnessing the Power of Networks”,,,,
dataset-621,10.1093/geroni/igz038.1292,Innovation in Aging,ISD,IMPROVING HEALTH AND WELL-BEING OF GRANDPARENTS RAISING GRANDCHILDREN: A STRENGTHS-BASED INTERVENTION,,,,
dataset-621,10.1093/geroni/igz038.1294,Innovation in Aging,ISD,THE USE OF SOLUTION-ORIENTED STRATEGIES TO SUPPORT GRANDPARENTS RAISING GRANDCHILDREN,,,,
dataset-621,10.1093/botlinnean/boz072,Botanical Journal of the Linnean Society,ISD,"Cryptic speciation in the herbaceous bamboo genus Piresia (Poaceae, Olyreae)",,,,
dataset-621,10.3389/fphar.2019.01310,,ISD,Probing the Druggablility on the Interface of the Protein–Protein Interaction and Its Allosteric Regulation Mechanism on the Drug Screening for the CXCR4 Homodimer,http://dx.doi.org/10.3389/fphar.2019.01310,,,
