title,journal,authors,doi,search_term,dataset_id
[Effects of acute hypoxia and hyperoxia on respiratory rate in albino rats chronically exposed to hypoxia].,Bollettino della Societa italiana di biologia sperimentale,"Morici, G, Licciardi, A, Leandro, G",,Sea Level Rise Data,dataset-610
The energetic significance of lactate accumulation in blood at altitude.,International journal of sports medicine,"Cerretelli, P, Binzoni, T",,Sea Level Rise Data,dataset-610
"{'sub': '2', '#text': 'Maternal O transport and fetal growth in Colorado, Peru, and Tibet high-altitude residents.'}",American journal of human biology : the official journal of the Human Biology Council,"Moore,Lorna Grindlay",10.1002/ajhb.1310020606,Sea Level Rise Data,dataset-610
Global sea level rise and the greenhouse effect: might they be connected?,"Science (New York, N.Y.)","Peltier, W R, Tushingham, A M",,Sea Level Rise Data,dataset-610
Breathing pattern in hypoxic exposures of varying duration.,"Journal of applied physiology (Bethesda, Md. : 1985)","Bender, P R, Weil, J V, Reeves, J T, Moore, L G",,Sea Level Rise Data,dataset-610
"Kidney function during common carotid artery occlusion in anaesthetized cats: influence of vagotomy, constant ventilation, blood pressure stabilization, and carotid body chemoreceptor inactivation.",Biomedica biochimica acta,"Honig, A, Schmidt, M, Arndt, H, Hanus, U, Kranz, G, Rogoll, I",,Sea Level Rise Data,dataset-610
Contribution of small glaciers to global sea level.,"Science (New York, N.Y.)","Meier,M F",,Sea Level Rise Data,dataset-610
Global sea level trend in the past century.,"Science (New York, N.Y.)","Gornitz, V, Lebedeff, S, Hansen, J",,Sea Level Rise Data,dataset-610
Relative sea levels from tide-gauge records.,Proceedings of the National Academy of Sciences of the United States of America,"Emery,K O",,Sea Level Rise Data,dataset-610
Geomorphic reconstructions in the environs of ancient troy.,"Science (New York, N.Y.)","Kraft, J C, Kayan, I, Erol, O",,Sea Level Rise Data,dataset-610
Florida submergence curve revised: its relation to coastal sedimentation rates.,"Science (New York, N.Y.)","Scholl, D W, Craighead, F C, Stuiver, M",,Sea Level Rise Data,dataset-610
"Geology of the Crust and Mantle, Western United States: Geophysical data reveal a thin crust and anomalous upper mantle characteristic of active regions.","Science (New York, N.Y.)","Thompson, G A, Talwani, M",,Sea Level Rise Data,dataset-610
